sort_inner,sort_attribute,option_tag_attribute_value,sortClass,textCount,name_url
1,1,6,1,5,/Users/mdjavedulferdous/Documents/Dataset/Testing/M_S.html
1,1,6,1,8,/Users/mdjavedulferdous/Documents/Dataset/Testing/magicbricks.html
0,0,0,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/makaan.html
0,0,0,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/MakeMyTrip.html
1,1,3,1,4,/Users/mdjavedulferdous/Documents/Dataset/Testing/MangoMan.html
1,1,0,1,4,/Users/mdjavedulferdous/Documents/Dataset/Testing/Men_Topwear.html
1,1,8,1,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/MISSSIXTY.html
1,1,6,1,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Myntra.html
1,1,5,1,4,/Users/mdjavedulferdous/Documents/Dataset/Testing/NastyGal.html
0,0,0,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Nature_sBasket.html
1,1,4,1,4,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
1,1,6,1,4,/Users/mdjavedulferdous/Documents/Dataset/Testing/Newegg.html
0,1,0,1,10,/Users/mdjavedulferdous/Documents/Dataset/Testing/Nykaa.html
1,1,5,1,5,/Users/mdjavedulferdous/Documents/Dataset/Testing/OUTNET.html
0,0,0,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Pepperfry.html
1,1,5,1,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/PetiteStudio_s.html
1,1,8,1,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Point2.html
1,1,4,1,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,0,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PropTiger.html
1,1,193,1,42,/Users/mdjavedulferdous/Documents/Dataset/Testing/realtor.html
0,0,0,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
0,0,0,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
0,0,0,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Redfin.html
1,1,5,1,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/RedWolfAirsoft.html
1,1,5,1,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/RelianceDigital.html
0,0,0,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/RentCafe.html
0,0,0,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/ROMWEUSA.html
1,1,6,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/RoyalLePage.html
0,0,0,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Samsung.html
1,1,6,1,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Shopclues.html
1,1,5,1,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/snapdeal.html
1,1,4,1,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/SSENSE.html
1,1,5,1,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
1,1,5,1,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/TataCLiQ.html
0,1,2,1,5,/Users/mdjavedulferdous/Documents/Dataset/Testing/Tease.html
1,1,7,1,4,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheBay.html
1,1,5,1,8,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheFrankieShop.html
0,1,3,1,11,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
1,1,9,1,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Trulia.html
1,1,4,1,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Udemy.html
1,1,3,1,96,/Users/mdjavedulferdous/Documents/Dataset/Testing/UltaBeauty.html
1,1,6,1,27,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
1,1,5,1,6,/Users/mdjavedulferdous/Documents/Dataset/Testing/UrbanLadder.html
1,1,8,1,5,/Users/mdjavedulferdous/Documents/Dataset/Testing/UrbanOutfitters.html
